date, IPclient, PORTclient, IPserver, PORTserver, nproccess, interval, transferred_bytes, bits/s
20201111223235,10.0.0.0,54352,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,45141,10.0.0.5,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,49248,10.0.0.5,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,56947,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.5,57428,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,58063,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,51526,10.0.0.5,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,42153,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,60984,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,40307,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.2,58456,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.8,59566,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.0,44919,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,56870,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.10,52199,10.0.0.6,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,59575,10.0.0.7,5201,3,6.0-7.0,1470,11760
20201111223235,10.0.0.5,36960,10.0.0.7,5201,3,6.0-7.0,1470,11760
20201111223235,10.0.0.3,54490,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.8,46859,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,35545,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.10,46539,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.6,50345,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,37673,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,59628,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,53059,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.0,41964,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,35332,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.5,36330,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,52654,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.10,37202,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.0,33529,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,54803,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.2,56183,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.6,59223,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,54214,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.2,56051,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.6,49756,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.8,46901,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.10,40783,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,33186,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,40569,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,33078,10.0.0.8,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,49867,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,49559,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,33211,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.5,44211,10.0.0.9,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.6,53284,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.0,57871,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.5,40008,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,45575,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.8,38701,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,60967,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.2,34789,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,47791,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,38324,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,60158,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,41173,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.0,45924,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.2,50441,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.11,38411,10.0.0.10,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.4,41781,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.5,36744,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.1,56469,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.6,55594,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.9,48687,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.7,40070,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.8,50762,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.10,46605,10.0.0.11,5201,3,7.0-8.0,1470,11760
20201111223235,10.0.0.3,58044,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223235,10.0.0.5,60836,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223235,10.0.0.2,56914,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223235,10.0.0.0,36153,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223235,10.0.0.4,54034,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,44435,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,54289,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,42152,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,39092,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,55664,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,46188,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,43519,10.0.0.1,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,51019,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,40135,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,43125,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,42854,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,40571,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,59271,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,45793,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,54674,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,46667,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,55042,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,59733,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,53769,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,37136,10.0.0.2,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,43090,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,46394,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,48652,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,56364,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,50039,10.0.0.3,5201,3,7.0-8.0,1470,11760
20201111223236,10.0.0.6,58526,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,59197,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,58090,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,34158,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,44817,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,60254,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,57347,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,39899,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,47528,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,39969,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,36985,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,46444,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,42193,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,45171,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,48176,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,48712,10.0.0.4,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,53184,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,53710,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,50858,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,48416,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,37746,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,59227,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,49248,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,54352,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,45141,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,60984,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,58063,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,51526,10.0.0.5,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,41497,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,56947,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,59566,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,52199,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,57428,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,56870,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,42153,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,58456,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,40307,10.0.0.6,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,36960,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223236,10.0.0.1,59575,10.0.0.7,5201,3,7.0-8.0,1470,11760
20201111223236,10.0.0.9,35545,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,37673,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,54490,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,46859,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,44919,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,46539,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,53059,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,59628,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,35332,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,41964,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,50345,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,56183,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,59223,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,52654,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,36330,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,37202,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,54803,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,33529,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,40783,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,49867,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,56051,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,33078,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,54214,10.0.0.8,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,33186,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,33211,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,40569,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,40008,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,49756,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,38324,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,34789,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,57871,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,53284,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,49559,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,44211,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,46901,10.0.0.9,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,45575,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,60967,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.1,56469,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.0,45924,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.11,38411,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,60158,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,47791,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,38701,10.0.0.10,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.7,40070,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.9,48687,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,50441,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.3,41173,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.5,36744,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.4,41781,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.6,55594,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.10,46605,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.8,50762,10.0.0.11,5201,3,8.0-9.0,1470,11760
20201111223236,10.0.0.2,56914,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.0,36153,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.4,54034,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.3,58044,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.5,60836,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.9,54289,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.6,55664,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.7,44435,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.8,42152,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223236,10.0.0.10,43519,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,59271,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,46188,10.0.0.1,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,39092,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,43125,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,40571,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,53769,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,37136,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,55042,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,51019,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,40135,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,42854,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,46667,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,54674,10.0.0.2,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,48652,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,58526,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,45793,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,56364,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,59733,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,59197,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,50039,10.0.0.3,5201,3,8.0-9.0,1470,11760
20201111223237,10.0.0.10,50039,10.0.0.3,5201,3,9.0-10.0,0,0
20201111223237,10.0.0.8,43090,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,46394,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,34158,10.0.0.3,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,44817,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,36985,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,58090,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,39899,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,39969,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,57347,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,48176,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,45171,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,48712,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,42193,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,60254,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,47528,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,46444,10.0.0.4,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,50858,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,53184,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,53710,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,41497,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,37746,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,59227,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,58063,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,42153,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,45141,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,51526,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,49248,10.0.0.5,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,54352,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,56947,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,60984,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,57428,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,58456,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,59566,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,44919,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,56870,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,59575,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223237,10.0.0.1,59575,10.0.0.7,5201,3,9.0-10.0,0,0
20201111223237,10.0.0.3,54490,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,40307,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,52199,10.0.0.6,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,36960,10.0.0.7,5201,3,8.0-9.0,1470,11760
20201111223237,10.0.0.9,35545,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,53059,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,50345,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,46859,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,46539,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,37673,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,35332,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,36330,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,41964,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,59628,10.0.0.7,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,56183,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,52654,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,33529,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,54803,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,37202,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,59223,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,40783,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,33211,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,40569,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,49756,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,46901,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,44211,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,33078,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,49867,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,54214,10.0.0.8,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,33186,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,49559,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,57871,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,56051,10.0.0.9,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,45575,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,60158,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,34789,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,53284,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,38701,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,38324,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,40008,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,47791,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,60967,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.0,45924,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.3,41173,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.5,36744,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.1,56469,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,41781,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.2,50441,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.11,38411,10.0.0.10,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.6,55594,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.9,48687,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.8,50762,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.7,40070,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.10,46605,10.0.0.11,5201,3,9.0-10.0,1470,11760
20201111223237,10.0.0.4,54034,10.0.0.1,5201,3,10.0-11.0,1470,11760
20201111223237,10.0.0.5,60836,10.0.0.1,5201,3,10.0-11.0,1470,11760
20201111223237,10.0.0.3,58044,10.0.0.1,5201,3,10.0-11.0,1470,11760
20201111223237,10.0.0.2,56914,10.0.0.1,5201,3,10.0-11.0,1470,11760
20201111223237,10.0.0.0,36153,10.0.0.1,5201,3,10.0-11.0,1470,11760
20201111223237,10.0.0.0,39092,10.0.0.2,5201,3,10.0-11.0,1470,11760
